video_title,comment_text,comment_author,comment_date,comment_likes,comment_reply_count
HOLLYWOOD + CONSELHOS AMOROSOS - Podpah #666,Início 9:28,Vinigame1010,2023-08-12T00:24:58Z,8,N/A
RESTART  - Podpah #665,a frase que define restart é “a época que ninguém tinha depressão”,Jean Silva,2023-08-11T03:05:53Z,994,N/A
RESTART  - Podpah #665,"Melhor época da vida, eles me lembram muito a minha adolescência 🥹",Kamyla R. Costa,2023-08-11T00:57:11Z,385,N/A
RESTART  - Podpah #665,"Restart foi a melhor parte que tive na adolescência, me ajudaram muito em muitas coisas, estou aqui hoje por causa das músicas deles.",Stefany Bliesner,2023-08-11T00:31:04Z,247,N/A
RESTART  - Podpah #665,Gente eu sou completamente apaixonada pelo pelu até hoje,Rebeca Kimberly,2023-08-11T01:28:14Z,234,N/A
RESTART  - Podpah #665,Restart e Cine são patrimônio cultural ❤,George Lopes,2023-08-11T08:48:45Z,154,N/A
RESTART  - Podpah #665,"GENTE, CONVIDA DE NOVO! MERECEM MAIS UM PODCAST!",Harry Binoti,2023-08-12T18:06:49Z,135,N/A
RESTART  - Podpah #665,"Apesar de eu não gostar da banda, admito que foi uma época bem legal hahahahaha \nUma galera com calça colorida, outra dançando free step, uma turma curtindo Justin Bieber, orkut e MSN bombando...Bons tempos :)",Priscilo,2023-08-16T23:46:40Z,124,N/A
RESTART  - Podpah #665,"fui no show dos meninos aos 10 anos e agora aos 19 vou na despedida, a emoção é forte",Liv,2023-08-11T01:59:20Z,124,N/A
RESTART  - Podpah #665,Eu sofria bullying por gostar de restart,Daniele Lemos,2023-08-11T12:57:36Z,102,N/A
RESTART  - Podpah #665,minha banda preferida da vida todaaaaa,Janaína Cristina,2023-08-11T00:41:30Z,99,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,Espero que vocês possam quebrar este ciclo de pessoas que crescem juntas e por alguma circunstância brigam. A pareceria de vocês tem uma energia muito boa.,Aleatoriamente james,2023-08-03T23:58:19Z,254,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,"Na simplicidade deles, esses mulekes são gênios da comunicação! Por isso dá tanto certo…",Fabio Bittencourt,2023-08-04T08:33:53Z,53,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,"Oi gente boa noite sei que é humilhante mas não é nem por mim é pelo meu filho, ainda nem comi hoje se alguém mora em manaus e precisa de uma faxina em casa ou no quintal em troca de alimento ajudaria demais sei que é humilhante mas preciso dessa ajud",jackssauro,2023-08-04T00:02:06Z,39,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,eu acho engraçado quando eles falam que trabalham muito kkakakakakakakakaak,hamude007,2023-08-04T01:22:11Z,22,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,"Eu amo tanto essa energia de vocês, fico feliz genuinamente com todas as conquistas, juro, consigo nem explicar",Beatriz Colomer,2023-08-04T02:37:04Z,16,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,"É muito gostoso ver vocês crescendo, eu fico feliz, de verdade de acompanhar isso tudo ❤",Lucas Marmello,2023-08-05T16:47:15Z,8,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,pov: vc faz parte das meninas que nao sabem se maquiar direito pq assistam esses mlk 👆🏻 e nao mari maria,Ana Caroline,2023-08-04T15:20:51Z,8,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,Início 7:09,George Araújo,2023-08-04T12:41:10Z,7,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,"Vocês merecem todo sucesso do mundo, acompanho desde do início,  tu merece alcançar mundo inteirooooo",Thiago Augusto,2023-08-05T18:41:07Z,5,N/A
O FUTURO DO PODPAH ESTÁ EM JOGO NOS EUA - Podpah #664,"Irmão tô tendo um dejavu disso, de vcs falando exatamente sobre isso, muito dahora…sucesso meninos❤️",Rhuan Schmitt,2023-08-04T05:00:47Z,4,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,"Jeff é muito ídolo, um dia ele foi no cartório onde minha mãe trabalhava e ela me botou pra falar no telefone com ele, foi um dos dias que mais chorei na minha vida",Paulo Vitor Baltoré,2023-08-03T04:13:47Z,286,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,Jeferson melhor goleiro brasileiro da década passada.,Filipe G,2023-08-03T02:33:02Z,84,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,"Esse podcast foi pica demais. Jefferson é monstro sagrado, um dos melhores goleiros da última década.",Rodrigo,2023-08-03T13:58:01Z,83,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,"Eu tenho profunda gratidao pelo Jefferson, idolo eterno do meu botafogo ❤",Gabriel Brito,2023-08-03T15:21:35Z,67,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,FACILMENTE um dos MELHORES Podpah que eu já assisti! Vontade de meter uma de Inteligência Ltda. e deixar os caras aí por umas 11 horas rsrs,Vinicius Berger,2023-08-04T15:55:42Z,55,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,Jeferson é ídolo ❤❤❤❤,Victor ricardo,2023-08-03T03:03:59Z,39,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,"Ídolo demais. Obrigado por tudo, Jeff!",Eumechamo Nathan,2023-08-03T07:49:29Z,27,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,Jeff é monstro sagrado ❤,Gustavo Ribeiro,2023-08-03T15:11:04Z,23,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,Jefferson monstro sagrado,Christiano Ferraz,2023-08-03T01:44:16Z,22,N/A
PEDRO CERTEZAS & JEFFERSON - Podpah #663,"Jefferson é o nosso monstro, tem que respeitar a história do homi 🏆💯",Felipe,2023-08-03T16:43:12Z,19,N/A
ROBERTO CARLOS - Podpah #662,"carai, roberto carlos é o jogador mais firmeza que passou pelo podcast, muito gente boa, merecia outro ep",Nícolas Peres,2023-08-02T06:08:12Z,433,N/A
ROBERTO CARLOS - Podpah #662,Que lindo Roberto Carlos falando da importância do Vampeta. \nSeleção é Seleção!!,Juliana Jorge,2023-08-06T01:07:06Z,90,N/A
ROBERTO CARLOS - Podpah #662,Melhor lateral do mundo ❤,Julyo Azevedo,2023-08-02T00:42:57Z,90,N/A
ROBERTO CARLOS - Podpah #662,"Melhor lateral esquerdo do mundo era do Brasil, do meu timao, RC3",Thiago Augusto,2023-08-01T23:22:34Z,88,N/A
ROBERTO CARLOS - Podpah #662,"Queria mais um ep com Roberto Carlos, slk cara mt resenha bixo sksksksks",Edilene Belarmino,2023-08-02T10:44:54Z,84,N/A
ROBERTO CARLOS - Podpah #662,pra min melhor lateral esquerdo da história,Joao Victor,2023-08-01T23:19:27Z,78,N/A
ROBERTO CARLOS - Podpah #662,"Um dos melhores episódios até hoje, que resenha boa",Rauny Piperno,2023-08-02T09:05:40Z,38,N/A
ROBERTO CARLOS - Podpah #662,"Humildade demais, bola demais, saudades desse latera monstro.",Felipe andre beraldo,2023-08-02T14:33:41Z,33,N/A
ROBERTO CARLOS - Podpah #662,"Esse cara foi um dos melhores jogadores de futebol de todos os tempos, muito, muito monstro, parabéns pela carreira 👏👏👏",Bruno Leite,2023-08-04T14:33:00Z,19,N/A
ROBERTO CARLOS - Podpah #662,"Sou fã dessa geração que nos fez viver muitos momentos de alegria,  RC sensacional. Sucesso sempre 🙌🏾👏🏽",Egberto Faria,2023-08-08T00:13:05Z,18,N/A
ALEX SANDRO E DANILO - Podpah #661,estes dois ... saudades deles no Porto.. chegaram ca tao jovens : ) nos primeiros tempos estava desconfiado deles pq tinhamos grandes laterais que eles subistituiram mas provaram que eram dois grandes jogadores... mts saudades dos dois tudo de bom pra eles e para as familias,hugo silva,2023-07-31T23:53:15Z,90,N/A
ALEX SANDRO E DANILO - Podpah #661,maneiro ver jogadores que sabem se comunicar bem e desenvolver uma conversa!,Pedro Silles,2023-08-03T15:32:18Z,69,N/A
ALEX SANDRO E DANILO - Podpah #661,Santos Futebol Clube 🐳,Helder Seixas,2023-07-31T23:52:31Z,49,N/A
ALEX SANDRO E DANILO - Podpah #661,Dois craques do Futebol Clube do Porto ! 💙🤍,Artur Silva,2023-08-01T14:56:49Z,37,N/A
ALEX SANDRO E DANILO - Podpah #661,É O SANTOS,Gabriel Gonzalez,2023-07-31T23:19:38Z,31,N/A
ALEX SANDRO E DANILO - Podpah #661,Adepto do Porto aqui espero que voltem pro Porto um dia💙💙,August Lopez,2023-08-01T13:48:27Z,27,N/A
ALEX SANDRO E DANILO - Podpah #661,Começa em 4:35 galera,Rafael Cicconi,2023-07-31T23:30:34Z,21,N/A
ALEX SANDRO E DANILO - Podpah #661,A dupla do tri Santista 🏳️🏴,chernobyl _cs,2023-08-01T03:48:06Z,19,N/A
ALEX SANDRO E DANILO - Podpah #661,SANTOS FUTEBOL CLUBE🤍🖤🐳,Gabriel Lima,2023-08-01T00:16:44Z,16,N/A
ALEX SANDRO E DANILO - Podpah #661,"Ídolos da minha infância, do meu peixão",Futebol di maloka,2023-08-01T06:17:49Z,15,N/A
KYAN & MU540 - Podpah #660,"kyan tem uma banca de amigos , q todo mundo tinha que ter",Marcos Teles,2023-07-29T02:00:39Z,406,N/A
KYAN & MU540 - Podpah #660,A dupla Ku540 veio forte forget👋🏾👋🏾,Caio Venancio,2023-07-29T18:25:24Z,142,N/A
KYAN & MU540 - Podpah #660,"Olha a evolução do podpah, lembro da primeira vez do kyan no podcast parabéns aos envolvidos",Alisson Santos,2023-07-29T11:11:44Z,112,N/A
KYAN & MU540 - Podpah #660,"marcando presença em mais um, kyan ja pode pedir msc",audazz,2023-07-29T01:56:50Z,102,N/A
KYAN & MU540 - Podpah #660,"MU540 E MUITO GENTE BOA, KYAN CRIA DEMAIS",Igor Domingues,2023-07-29T03:26:21Z,99,N/A
KYAN & MU540 - Podpah #660,Kyan falou mais “tlgd” doque tudo em palavras no ep inteiro jkkkkkkkkkkk esse cara é muito bom,Alisson Freitas,2023-07-30T19:39:37Z,59,N/A
KYAN & MU540 - Podpah #660,"kyan é zica, inspiração total, amo esse mano!!",alves,2023-07-29T02:25:29Z,57,N/A
KYAN & MU540 - Podpah #660,Começa em 6:30,Matheus Wolff,2023-07-29T01:51:05Z,42,N/A
KYAN & MU540 - Podpah #660,MU540: a\nKyan: nos morou junto…,iloverabbi _,2023-07-29T11:28:54Z,40,N/A
KYAN & MU540 - Podpah #660,Kyan é referência pra qualquer mlk de quebrada,Júnin,2023-07-29T16:01:48Z,25,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659","Um dos melhores episódios, futebolísticamente falando",Rebeca Damiani,2023-07-27T21:21:45Z,85,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659",A Gabi Portilho não estar na copa é um absurdo!!! Muito craque,alanyszinha,2023-07-28T01:35:51Z,82,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659",Gabi Zanott e Gabi Portilho ! Eram para está na copa !!!,JLuis BrasiL,2023-07-27T23:03:02Z,77,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659","As gurias são sensacionais, não perco um jogo delas!",Melina Yuuki Juraski,2023-07-27T22:56:39Z,51,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659",essas meninas são incríveis!!!!,suzana dias,2023-07-27T23:10:26Z,29,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659",Que top entrevista amei,Alessandro leh,2023-07-27T21:04:44Z,25,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659",Tá maluco que trio,Edyvania Pereira,2023-07-27T19:49:15Z,25,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659",Grandes craques mulheres guerreiras merecem todo sucesso do mundo  🌹👏🏻👏🏻,Mayck,2023-07-28T04:31:33Z,22,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659",Muito bom assistir os brabos junto com as brabas 🦅🖤,alanyszinha,2023-07-28T01:36:21Z,18,N/A
"GRAZI, GABI ZANOTTI & GABI PORTILHO - Podpah #659",lindo demais ver isso\né o timão carai,isabelle matias lima,2023-07-27T20:37:59Z,18,N/A
GIL DO VIGOR - Podpah #658,"Se uma pessoa não gosta do Gil, boa pessoa não deve ser...",Phill Costa,2023-07-27T03:41:13Z,1161,N/A
GIL DO VIGOR - Podpah #658,"Eu quero ser presidente do Brasil, essa fala me arrepiou inteira. Tudo é possível enquanto a fôlego de vida Gil. Eu acredito em você.",daiane borges,2023-07-27T16:19:11Z,932,N/A
GIL DO VIGOR - Podpah #658,"Mas quanto vale entrar para história? ❤ voa, Gil!!!",Camila de Sá,2023-07-27T02:38:18Z,640,N/A
GIL DO VIGOR - Podpah #658,"Nossa, Gil é um sonho! Uma pessoa que se propõe a estudar para ajudar nas políticas públicas do país e reconhece sua base é abundante.",Anastácia Nobre,2023-07-27T05:14:07Z,483,N/A
GIL DO VIGOR - Podpah #658,Que sorte a nossa ter Gil conhecido nacionalmente. Que orgulho! Que representatividade!,Anderson Alvarenga,2023-07-27T15:35:16Z,337,N/A
GIL DO VIGOR - Podpah #658,"Ficaria mais 2 horas ouvindo ele falar de boa, amo Gil, um lindo exemplo de superação e determinação!",Everton Alves,2023-07-27T14:27:22Z,245,N/A
GIL DO VIGOR - Podpah #658,"Qdo ele falou q quer ser presidente eu arrepiei e pulei aqui!!!! Giiiil, tô mto na torcida por vc ser presidente do meu Brasil, sil, sil🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷💪🏾🙏🏾",Marcela,2023-07-27T15:47:14Z,217,N/A
GIL DO VIGOR - Podpah #658,Gil do vigor pra presidente! Já tem meu voto,Menina_Ju,2023-07-27T16:52:07Z,194,N/A
GIL DO VIGOR - Podpah #658,Boa Gil!! se sair sua candidatura em 26 meu voto é seu!,Paulo Meirelles,2023-07-27T22:22:42Z,142,N/A
GIL DO VIGOR - Podpah #658,Obrigada BBB por mostrar pro Brasil essa figura! GIL PERFEITOOOOO,Giovanna Ferrari,2023-07-27T16:59:40Z,112,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,Podpah e Sintonia juntos DENTRO DO TREM eu fui eu tava 😎🤙,Netflix Brasil,2023-07-26T14:36:24Z,1159,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,Acabei Sintonia ontem. E pqp a mina acertando 2x1 do Coringão.,Biel Damico,2023-07-26T14:20:03Z,154,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,Matheus JC  é muito bom\nQuero no Spotify já,Jamile Menezes,2023-07-26T10:30:21Z,145,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,"Esse mc mandou bem de mais na letra e tudo, investem nele 💥💥",Gutierres Garage,2023-07-26T00:59:12Z,142,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,Ação linda!\nNetflix reservou um trem apenas para os fãs ❤,Ramon Freitas,2023-07-25T23:48:02Z,85,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,"Curti demais essa última temporada, principalmente porque mostrou a galera da batalha de rima 👏👏👏 sou fã do Kant e fiquei muito feliz quando vi ele na série",Gabriel Lima,2023-07-26T00:57:03Z,70,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,Nando foi sujeito homem pra. Caraí que venha a 5,Guilherme Oliveira,2023-07-26T00:08:40Z,69,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,“sai do meio netflix q eu vou descer”,gottmik,2023-07-25T23:49:19Z,54,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,Os caras são demais pra caralho ❤,Luana Carolina Alves,2023-07-25T23:47:46Z,48,N/A
IGÃO E MITICO METENDO O LOUCO NOS TRENS DE SP - Podpah #657,2x1 a mina acertou kkj,Junior ZL,2023-07-26T02:42:53Z,47,N/A
FLÁVIO CANTO - Podpah #656,"Que massa vocês trazerem ex atletas olímpicos, espero que mais venham por aí :)",Kauane Mayle,2023-07-25T00:51:43Z,38,N/A
FLÁVIO CANTO - Podpah #656,"Flavio Canto, é o exemplo de ser humano a ser seguido!!!!! cara fantastico!!!",Fabio Suzuki,2023-07-31T00:12:09Z,16,N/A
FLÁVIO CANTO - Podpah #656,"Lenda do Judô mundial! Parabéns, Sensei.",Associação Nagashima,2023-07-25T01:11:48Z,12,N/A
FLÁVIO CANTO - Podpah #656,É incrível que 99% dos episódios com “pouca” visualização são sempre os melhores!!!,ANDERSON junior,2023-08-03T17:31:07Z,10,N/A
FLÁVIO CANTO - Podpah #656,Flavio e referência no judo e na conduta de vida!,Moaci Dantas,2023-07-27T03:45:47Z,10,N/A
FLÁVIO CANTO - Podpah #656,Sou muito fã do Canto. Excelente exemplo de pessoa e excelente atleta. Inspiração total. Oss!,Thiago Gomes,2023-08-02T02:09:50Z,8,N/A
FLÁVIO CANTO - Podpah #656,Maravilhoso este episodio ❤ 🇯🇵 🇧🇷,Eterno Aprendiz,2023-07-30T16:02:07Z,4,N/A
FLÁVIO CANTO - Podpah #656,Bora começar a semana 👍😀🤝💪05:16,Filmes gratuitos,2023-07-25T01:09:29Z,3,N/A
FLÁVIO CANTO - Podpah #656,5:35 começa,tdp-pop,2023-07-25T00:24:56Z,3,N/A
FLÁVIO CANTO - Podpah #656,Brabo demais 🙏,Diogo Reis ,2023-08-02T17:31:06Z,2,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,Esses entrevistadores do podpah tem que estudar muito a historia do Hip Hop .,Otavio Alves,2023-07-23T02:08:46Z,47,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,Começa: 08:39,Filmes gratuitos,2023-07-23T02:10:20Z,8,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,"Carai , vcs são da cena ai sim hein , ja dancei muito break , tinha um grupo de dança, sou ate hoje apaixonado por break",Elias Show,2023-07-24T12:45:22Z,5,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,💛.🖤 9:00,Samuka Monteiro,2023-07-23T01:11:44Z,5,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,"Podpah vocês são brabo, humildade pura e diretamente das quebradas .. Deus abençoe muito",Geferson Santos,2023-07-23T17:37:09Z,4,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,"Grandes mestres Thaide e Neguin, parabens podpah",Xony Mc,2023-07-23T11:43:22Z,4,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,Boa noite a todos,Junior Silva,2023-07-23T01:06:09Z,4,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,parabéns ao podpah mano!,Lucas Batista,2023-07-25T11:11:49Z,3,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,Deveriam fazer um podcast com bboys,ednardo alves,2023-07-25T02:16:06Z,1,N/A
RED BULL BC ONE BRAZIL  - Podpah #655,Deixa eu trabalhar com vocês de faxineiro sei la qualquer coisa ...,animaisfantasticos27,2023-07-23T20:06:44Z,1,N/A
MC KAUAN - Podpah #654,"A humildade desse cara é inacreditável! Monstrooo , sou fã do cara certo! 👏🏼👏🏼",Jhonnata Faciroli,2023-07-22T00:50:34Z,631,N/A
MC KAUAN - Podpah #654,Mc kauan um dos Mcs mais carismáticos!!! Os stories dele é sem dúvida os mais brabos.,Digo do Rélo,2023-07-23T08:12:50Z,305,N/A
MC KAUAN - Podpah #654,Um dos caras mais emblemáticos do funk na minha infância 🙏🏻🙏🏻🙏🏻,Juninho Socanela,2023-07-22T00:58:34Z,231,N/A
MC KAUAN - Podpah #654,"Slc kauan é um dos que tá na prateleira eterna do funk, monstro demais, vida longa koringa",Buiu.frenesy,2023-07-22T15:01:36Z,174,N/A
MC KAUAN - Podpah #654,Mano eu nem sou tao fan de FUNK. mas MC KAUAN e brabo demais e RELIQUIA. fora a humildade e carisma haha. BRABOOOOOO,Felipe Ribeiro,2023-07-22T11:26:05Z,148,N/A
MC KAUAN - Podpah #654,"Kauan se você tiver lendo isso agora, vamo soltar pipa um dia molekao!!",Digo do Rélo,2023-07-23T08:16:33Z,123,N/A
MC KAUAN - Podpah #654,"que energia irmão, merece todo sucesso que tem!!!",Pedro Guimarães,2023-07-22T05:37:14Z,85,N/A
MC KAUAN - Podpah #654,Kauan é o MC mais humilde que eu já vi ele colava direto no meu antigo trampo e trocava ideia com todo mundo humildade pura,Diego Santos,2023-07-22T03:40:39Z,82,N/A
MC KAUAN - Podpah #654,"se tivesse 4h de podcast, nois assistia! Kauan é zika demais mlk, celoko hahahahaahahahh",Leo Machion,2023-07-22T03:52:26Z,76,N/A
MC KAUAN - Podpah #654,"MC KAUAN é humildade pura, exemplo a ser seguido❤",joaovitor7,2023-07-22T02:56:43Z,63,N/A
DIOGO DEFANTE - Podpah #653,"Quem não apertou a mão do defante, duvide do caráter dessa pessoa",Felipe De Castro,2023-07-21T02:56:35Z,1000,N/A
DIOGO DEFANTE - Podpah #653,Esse episodio ta gostosim de assistir com a família no domingo a tarde.,DANK,2023-07-21T17:05:02Z,406,N/A
DIOGO DEFANTE - Podpah #653,"Pf defante!! Vire roteirista de filmes de comédia, nao tem filmes bons de comédia ultimamente, você é um gênio do humor!!!!",Jonata Cordeiro,2023-07-21T13:12:36Z,259,N/A
DIOGO DEFANTE - Podpah #653,Vão assistir Padeiro.,Rodrigo Bueno,2023-07-21T01:50:52Z,206,N/A
DIOGO DEFANTE - Podpah #653,"Que ser humano lindo, vei. Muito bolada que não vou conseguir ir no show, mas feliz por esse acontecimento e feliz por não poder ir pq vou estar tocando bateria em um evento, uma parada que esse cara me influenciou e me inspira muito tbm. Simplesmente lindo ❤",Maria Cláudia Menezes,2023-07-21T07:32:42Z,196,N/A
DIOGO DEFANTE - Podpah #653,"Defante ícone da liberdade de explorar a sexualidade sem tabu, falando mó de boa",Sabrina Pires,2023-07-24T01:07:10Z,109,N/A
DIOGO DEFANTE - Podpah #653,"defante é um cara genial mano, merece tudo oq ta conquistando",Diogo Borges,2023-07-21T18:44:18Z,101,N/A
DIOGO DEFANTE - Podpah #653,Assistir Defante cantando Red Hot  fez minha sexta feira❤,Caroline Meurer,2023-07-21T10:55:20Z,96,N/A
DIOGO DEFANTE - Podpah #653,"eu assisto Podpah e Rango Brabo no celular todo dia no meu horário de almoço k \nmelhor entretenimento no meio de um dia caótico. \nobrigada, meninos 🩶",Emanuelle Falcão Nóbrega,2023-07-22T04:08:23Z,73,N/A
DIOGO DEFANTE - Podpah #653,"Viva Pedro Costa, positividade e saúde!!! 👐👐👐",FELIPE,2023-07-21T02:17:15Z,73,N/A
DOMITILA BARROS - Podpah #652,Tem uns desavisados que desacredita do tanto de coisa que essa mulher já fez e do quão ela é importante,Fabuloso Tv,2023-07-20T09:15:51Z,204,N/A
